delta
0.12089991893118826
0.023247070381673285
0.16393271583046182
0.10166482738849919
0.2504959541689919
0.14929681802576145
0.1592592998111362
0.18220011595110075
0.07510652178928146
0.2584066181141282
0.12123695344117058
0.155269766390297
0.23027772790433954
0.16719243786088034
0.1238525468911203
0.05767970209396295
0.03946843793169369
0.05817051646288807
0.07453589146600764
0.06698661593817606
0.12399182815577875
0.03173915590692078
-0.008068772063242524
0.05536496131714025
0.08958620551359658
0.07275403564146182
0.16894423580602339
0.21834979246229702
0.14549209214964048
0.1393344728606442
0.152375080343281
0.21227775018530762
0.15757819726886974
0.11102715483954603
0.2410992110096504
-0.04186286186849131
0.06076547018273476
0.09224940650615973
0.058123898805520824
0.004456166619424495
0.1652262215344375
0.14833386944834392
0.1382883329430467
0.23622022225400158
0.06351794113360765
0.1923996372048109
0.12954053844817615
0.19606583847178113
0.22877387676183963
0.18428056132352555
0.17794562257393645
0.15742005264934028
0.18339315474382825
-0.057225629691958435
0.007870604384363322
0.18972428444250783
0.027421473176085343
0.09679384931900398
0.0762820961044609
0.10024989094369274
0.07246693328422779
0.147533926119874
0.1007087925754378
0.15352360415191216
0.22737683855525787
0.14518836870484822
0.13743368826022825
0.1934051048977705
0.18001047991081662
0.23344751895094995
0.035422290870168904
0.12077361518288182
0.2486175736420014
0.08285970690677219
0.17511670206667257
0.02912697495350297
-0.001395063368126559
0.2418339478671203
0.10434414541671938
0.06389062611916657
0.09491539841320684
0.11039635567989625
0.18543694257705756
0.07758669713409555
0.018897161411515817
0.02955520799415917
0.11420438693031698
0.038668874908031614
0.1691047941668521
0.06529972224882147
0.04465148358917287
0.17279513260444512
0.058218196845851666
0.22384874602308893
0.058909257808076376
0.1410643352324478
0.07565359641792674
0.07969465542865073
0.18674180159542103
0.07631262360503366
0.041218152047200196
0.11156038450313108
-0.04580963736550642
0.2553936521562645
0.12835183634341524
0.11268152522564073
0.08851172040830596
-0.014989952916421134
0.1589554514971709
0.07244703723521234
0.015432546020268167
0.3346234986402855
0.05914223167943658
0.015593307413073187
0.1034469916640805
0.1825249731477681
0.22205481335141009
0.026422414324598242
0.12921038166958287
0.11926953565855664
-0.0005214199882369042
0.2654396801044338
0.14262937054963176
0.2351180644780983
0.06872582420757017
0.05033532673343033
0.07815007077633335
0.12067762821295447
0.15485112660357397
0.09278378547671368
0.11379316321809141
0.177870659344462
-0.03576436217525758
0.14917435685927566
0.14616745493993388
0.23824426019082456
0.19456074916994548
0.1192720290667234
0.03729564122362994
0.16638223491792353
0.15503408616239336
0.17700761934391146
-0.008857492941243106
0.06708480551763968
0.16480295852762092
0.05746603409910628
0.15820096346757723
0.05694040822734786
0.07118230112978469
0.1650968980575271
0.06738942067052026
0.2006512148514087
0.19939623158148687
0.1487025336140119
0.06971516809737877
0.045683851117554075
0.2536821171116396
0.008548004980512669
0.17609577007103416
0.09694902194871619
0.16017408798209926
0.06802177598011949
-0.01809916796565153
0.22030732352837312
0.046693436901116214
0.0736884172201211
0.19616418267876423
0.21820299899249013
0.2156292910758431
0.15448687291864738
0.13740414010746338
0.0331501668594128
0.13599692642911682
0.1443554822587333
0.07726898909829066
0.10307381146725103
0.049253258976195424
0.09167554716159454
0.265686695349903
0.0892457920711931
0.2632497053334657
-0.007791934289109181
0.17947854726764473
0.078017809145079
0.16228922444252486
0.2664123153984952
0.14370296344548739
0.09620597990357527
-0.027074331798396856
0.08180026332934931
0.1333259936229209
0.06814028750425
0.17525334227321063
0.12190036062784465
-0.05023676014885953
0.14323951513269617
0.1792530261236155
0.03301345406422823
0.08850620694662659
-0.06596520670438594
0.1994026190852589
0.19306950183305333
0.18699239182338256
0.1638027069042569
0.10412378677564144
0.07445648941314931
0.02243231244547622
0.050941958745692795
0.05061830571397802
0.20129057368292141
0.17168247279056964
0.15695253055225888
0.07114776034537745
0.08728686702191829
0.17792933028328162
0.16495805678793685
0.12253845190377338
0.19647487608990813
0.10535867733404208
0.05663409033786965
0.18978719768521934
0.22225171901982815
0.11297016705129959
0.1420160653501872
0.12432090389524905
0.10701479015886606
0.10103407518528373
0.1524833904291247
0.14353126266317778
0.20127894985997438
0.04596372168300633
0.11594572478876414
0.026060289826333183
0.16612713242938537
0.13196164673670024
0.1182807225877821
0.24380063266854204
0.12358937453431385
0.13363095972876116
0.04056463596753179
0.17224491563938651
0.0527460511663016
0.01999572473963107
0.15422389996176888
0.12197860555021195
0.02215044273409217
0.11725546547004995
0.12361131843681011
0.1791655167940922
0.13594927173595275
0.06700548138600604
0.15409072002756785
0.1604044892790647
0.20741805614760692
0.21432782984371226
0.16027992875359007
0.043654223713734286
0.13280836315139152
0.21193941433959704
0.054920519242433796
0.17050956844666798
0.08413567754640605
0.09523013908202205
0.09282170923984734
0.12522780691034693
0.1696800036076883
0.21090321568625686
0.06252283558336308
0.06583701113035628
0.09093985425212764
0.1036276906298112
0.06179042271478269
0.09029181729190239
0.2004151330151152
0.16067306652207516
0.2319725452336758
-0.0009889962925387352
0.14191710035518396
0.020243783469373056
0.17731822450213264
0.17243543882077084
0.11392813692019627
0.1304090560120355
0.10605158555834399
0.08099289742107207
0.05923119626576112
0.03340601190553416
0.07792451396896954
0.10216491344190132
0.06710299018100979
0.13361858083227057
0.15897973324475334
0.1828566470060011
0.21560259621656222
0.20627796546643812
0.12610226046857703
0.050190130316389886
0.2021664779710441
0.21357631840409103
0.17439977171889356
