delta,s0,s1
0.1496369721818453,0.2961879133085815,0.4458248854904268
0.20261151259479532,0.2835319769872694,0.4861434895820647
0.1339461349749388,0.2809816117051219,0.4149277466800607
0.12838844561482549,0.29503978175744955,0.42342822737227503
0.11572526894423424,0.32972146724080437,0.4454467361850386
0.16180893942308539,0.2805413748229732,0.4423503142460586
0.1044284219046645,0.3036041668052661,0.4080325887099306
0.14148162262649527,0.2933911125840236,0.4348727352105189
0.1518195407759374,0.3000579749689611,0.4518775157448985
0.2003014011295075,0.2586968791018222,0.4589982802313297
0.11777053855850106,0.2984759771473245,0.41624651570582555
0.1764936323073372,0.23817563256584004,0.41466926487317723
0.17663093361027216,0.27287666734667326,0.4495076009569454
0.16311138786358237,0.288214047516613,0.45132543538019537
0.13970467488988303,0.28813952527359077,0.4278442001634738
0.1604215210858141,0.2946562647614228,0.4550777858472369
0.170658220130939,0.2649362904374538,0.4355945105683928
0.1573398318004855,0.3113071402416915,0.468646972042177
0.153236595540715,0.29563859515075064,0.44887519069146564
0.11489061303703774,0.30147534998333025,0.416365963020368
0.17345946263931716,0.2786997469147163,0.45215920955403344
0.17361673990705195,0.28020365650125645,0.4538203964083084
0.17942222851928114,0.29171430615377464,0.4711365346730558
0.15962049634088965,0.3142269109516009,0.47384740729249053
0.13974488192812906,0.28438235869013384,0.4241272406182629
0.1182101178042943,0.301455732475858,0.4196658502801523
0.0738955624118659,0.31593757302603137,0.38983313543789727
0.16133654476504417,0.2683115103058076,0.42964805507085174
0.1984893985618303,0.2774129216952356,0.4759023202570659
0.2286792261159057,0.25366055461269243,0.4823397807285981
0.17529724496160698,0.2559070867071391,0.43120433166874605
0.13643447620344668,0.29901566207813296,0.43545013828157964
0.20927996550562591,0.2491403200515768,0.4584202855572027
0.1417056734510308,0.3003383890098117,0.4420440624608425
0.1541318261801311,0.26664674291644663,0.42077856909657774
0.19131485841452717,0.25903072210725764,0.4503455805217848
0.16062352075870956,0.2766005486766698,0.43722406943537934
0.19557237455845827,0.27524848304822874,0.470820857606687
0.11655945566770565,0.2938559390209029,0.41041539468860855
0.15317186634564628,0.28515760307369525,0.43832946941934153
0.11550407905136006,0.2790070491776661,0.3945111282290262
0.1877089596642914,0.2845530876575495,0.4722620473218409
0.1234570947671661,0.3258074572294769,0.449264551996643
0.09909445274930334,0.3222140595977077,0.42130851234701105
0.14059262935313593,0.2983673012285261,0.43895993058166205
0.17198073696325972,0.2805133908471644,0.45249412781042414
0.1887870801373177,0.28293007855342966,0.4717171586907474
0.10608191966410857,0.3289543362928761,0.4350362559569847
0.18436422978046885,0.28044131513500314,0.464805544915472
0.17299702813911538,0.27275479774413836,0.44575182588325374
0.15430487584023445,0.29304469954110324,0.4473495753813377
0.17192840698283018,0.2750799799991228,0.447008386981953
0.15493503677701115,0.25295549220005953,0.4078905289770707
0.08267855662070261,0.30452858287375595,0.38720713949445856
0.174281235544873,0.2379538188675275,0.4122350544124005
0.2028296511752209,0.2863284365983871,0.489158087773608
0.1387760103407648,0.28859086375444243,0.42736687409520724
0.15613534041362553,0.2574113996285759,0.41354674004220143
0.172890341463171,0.2745544985394726,0.4474448400026436
0.15402013803494297,0.3062830472224566,0.46030318525739955
0.1264346246880435,0.28599433314491046,0.41242895783295397
0.21038674474910007,0.2661351457454065,0.47652189049450655
0.1615887212812916,0.25868294673994663,0.4202716680212382
0.09989658189671818,0.31740491114156527,0.41730149303828346
0.15865749487289332,0.29748609545347,0.4561435903263633
0.19333849237848755,0.27738515061795527,0.4707236429964428
0.17103253560448206,0.2585718358268217,0.42960437143130376
0.1534406519563662,0.2883810929107141,0.4418217448670803
0.11656530875705651,0.3026287346698025,0.419194043426859
0.20042131613227177,0.25062029650395534,0.4510416126362271
0.1387673820223158,0.30274323599851544,0.44151061802083125
0.13918130012872287,0.3156519557889889,0.4548332559177118
