delta
0.1257288576010901
0.21084094085753863
0.27271446800262816
0.11426004045344779
0.2642007781435073
0.23046160820910672
0.17436295369324312
0.22492844963580194
0.05636287939391016
0.20253900847162498
0.2235917756868588
0.21882941588149335
0.2285300599025885
0.2309031394516069
0.18926815809108316
0.01839154969337964
0.34226576233821565
0.18964646841583283
0.18577935991175823
0.2023479346977296
0.3202516467635229
0.16286066220035342
0.34966566637200025
0.2923364899580883
0.30576863281844824
0.24760135790210608
0.14913083130779026
0.25118228586124774
0.1624130427636472
0.12855801619083973
0.3230522365357693
0.4067264817669582
0.17992762618539992
0.21122887984348915
0.2752741932687198
0.14690685157747146
0.22345513795423222
0.22643904746760068
0.1075338550217464
0.28949259352576145
0.2534458167632762
0.20362541015154018
0.12357527252009692
0.28195923155201885
0.25390864817675485
0.14085835095566324
0.26771749185726046
0.022936923841862022
0.20755857540449146
0.12185543573058838
0.23172198961560045
0.2557746825131925
0.22509439616175403
0.18385317893070174
0.14510956571875172
0.15195731627903158
0.2532068463028433
0.3134979035264827
0.15462709884633313
0.19716590919628635
0.19105189486559881
0.15010426396461557
0.30810310778419336
0.18595357176433225
0.3571128900081004
0.18113590118121292
0.2537444313244215
0.13732543640338396
0.12831150435742683
0.21145825634145105
0.13604733147712014
0.17971874908675411
0.22427368597557706
0.21812266340107017
0.2163836595143429
0.19235866315883537
0.1691959514430516
0.11154734560782781
0.3638710817895391
0.37728846708015995
0.18223639583598888
0.2497744446021944
0.1875385220914823
0.18942896524493646
0.09489767841398322
0.2104378745222788
0.2855092975355151
0.33371084061118744
0.17023495762472424
0.25365905572250963
0.32135394795957745
0.31391142630316576
0.26595003704702613
0.2217674166972114
0.15574365518712244
0.21789302223386892
0.14145076193719958
0.16663464937071235
0.21517031550561017
0.04747091468746817
0.15481949236422848
0.24354616548373068
0.07613316637206624
0.19232024107791845
0.15348829573460265
0.25587345552636076
0.24052932788179557
0.24766191164979273
0.16451662328276967
0.1642629628983771
0.23323903098455498
0.24733140917214222
0.21032697160998165
0.17564390098969074
0.36808427885221245
0.21666990319852403
0.2520645710402135
0.19294810129430667
0.28576539287482394
0.2019312052217892
0.14296610905806806
0.26106987248340763
0.09272857686752045
0.17240499676143023
0.2717698887273762
0.09351329589987029
0.1856655294482184
0.30090658636074474
0.20616738322358763
0.1731702601893892
0.2914740040936827
0.326823755583313
0.1463127100024293
0.14031672782494786
0.1635789934680262
0.058178295219106835
0.23834134600150364
0.3111324662121522
0.23768014577207003
0.2479984582065361
0.09616102443548302
0.14997770716645858
0.22071441309712175
0.20876692382154807
0.3178846642679817
0.26227718983592857
0.154970302524781
0.1732330871931726
0.1482616567469276
0.1894695384764718
0.1829734379431654
0.4097299099834143
0.2397266113100342
0.27020030072202694
0.23172099110095395
0.22211901090944303
0.1872585214170448
0.16599185655351079
0.2689437661561407
0.14342576159089848
0.142758936884638
0.2143752933436321
0.19094111884579068
0.2226734144233593
0.04117069278353369
0.28731688916784454
0.24526824381098208
0.21301662272550154
0.33907809791386867
0.21740416470727592
0.26363972141323494
0.1825301940765296
0.12953403831854582
0.2753775530527183
0.3050535328277104
0.24931229768662544
0.2595991881320922
0.1275203865034657
0.07909896274738482
0.1876285528659184
0.1773032607170288
0.33336677177919916
0.16280870104128337
0.23862250130008344
0.15963059808531632
0.19503782325577684
0.10594444197698327
0.2913988022348598
0.20111075842444254
0.1971390427849923
0.18845691333310072
0.15851003032549354
0.232629899653786
0.1921737965345824
0.22003327904231873
0.11202930754471768
0.21289822148998838
0.2768961181017232
0.28420588520326867
0.11352848056909964
0.24593271631691496
0.22457491780056243
0.15445788826715418
0.1985042161721982
0.22215229576103612
0.17266418979687476
0.14904136940746215
0.37571257626499166
0.18304792889519844
0.23300887488834232
0.25650668344153094
0.08115237971652162
0.24718807565068543
0.06350923433448352
0.23084280497561097
0.2148545402045907
0.2025790466692633
0.33222945027521755
0.26487085262220234
0.10515112416584765
0.15320767538681157
0.10545810705580311
0.1668378317034051
0.2344669720278417
0.2256273756879234
0.13882776101133126
0.12185533817656746
0.19537860454870998
0.11720629051108772
0.16412616088029058
0.04139170908310885
0.36942185614560363
0.29441129895317975
0.1662007160022742
0.20121852315366665
0.11467353176710154
0.10681943006307615
0.12871571006690113
0.26343140023969963
0.22795177250125664
0.15906301537926815
0.14116084669985224
0.2074958968307919
0.12187345845764394
0.039589948670746
0.08078596516396058
0.11423635251608216
0.122326598278103
0.32821617713559775
0.22020918009546725
0.19473650870285314
0.2770481681452285
0.21359849930630542
0.07829237803318057
0.3001306358407487
0.29556752597022407
0.07791794596113982
0.22851626931622115
0.2493375331881606
0.1261749916852432
0.25666232706398506
0.17671801723769115
0.2330860168740062
0.19348793208929355
0.1308576184147626
0.2491140940025158
0.2877617362112459
0.20342566845126284
0.22031609967541535
0.1537448886007185
0.2195839089660092
0.24591707255251852
0.11232029428298629
0.015830156110843485
0.20309828568262206
0.30503779619258714
0.3084846237415854
0.27052989272451283
0.33390699996169504
0.20536027830362616
0.25629798525569647
0.0985941714114062
0.1457285687634497
0.14394290416890382
0.17974777498925765
0.14177257709026014
0.13292656461128077
0.008771817521872782
0.33001693140374455
0.20670933645589262
0.24770466626972729
0.31124163395980375
0.18451281012530008
0.19500043742540996
0.1284458006197673
0.19684382474298606
0.2158423633294166
0.21913528718704522
0.1861329341115603
0.4049070060945972
